region,temp_diurnal_range,precip_seasonality,soil_pH,solar_radiation
outside_AF,94,87,52.5150604248047,16414.166015625
outside_AF,117,22,55.6415672302246,13527
outside_AF,144,77,48.1506042480469,14889.9169921875
outside_AF,86,32,42.25,14867.6669921875
outside_AF,88,47,41,15252.1669921875
outside_AF,86,36,43,14874.25
outside_AF,143,74,46.9939765930176,14846.8330078125
outside_AF,143,75,44,14802.25
outside_AF,141,73,46,14759.5
outside_AF,88,31,40,14259.3330078125
outside_AF,143,76,45,14823.5
outside_AF,112,43,48.966869354248,16098.5830078125
outside_AF,140,80,51,14950.3330078125
outside_AF,91,46,40.4156608581543,14045
outside_AF,142,78,48.3403625488281,14835.25
outside_AF,104,59,40.225902557373,13935.5
outside_AF,95,21,42,14554.6669921875
outside_AF,143,76,47,14859.4169921875
outside_AF,144,77,45.4186744689941,14912.25
outside_AF,109,57,50,14118.25
outside_AF,109,69,50.8012046813965,17238.166015625
outside_AF,91,42,45,18030.416015625
outside_AF,102,65,53.5120468139648,17890.166015625
outside_AF,98,31,53.3403625488281,14449.1669921875
outside_AF,101,50,52,19000.916015625
outside_AF,99,64,59.5993957519531,17622.5
outside_AF,109,58,55.6234931945801,16437.333984375
outside_AF,102,65,51.8222885131836,16827.416015625
outside_AF,91,38,42,13786.0830078125
outside_AF,93,50,45.3102416992188,17133.083984375
outside_AF,93,48,47.102409362793,17585.666015625
outside_AF,105,23,53.9819259643555,12974.5
outside_AF,89,31,48,17399.833984375
outside_AF,76,48,63.430721282959,18713.583984375
outside_AF,96,16,49.0210838317871,13291.6669921875
outside_AF,95,32,40.0512046813965,15014.5
outside_AF,94,67,65.6897583007812,17745.583984375
outside_AF,95,61,48.6144561767578,16344.9169921875
outside_AF,119,80,53,16487.666015625
outside_AF,147,83,53,16186.6669921875
outside_AF,125,82,54.8373489379883,16993.666015625
outside_AF,114,80,55,14576.9169921875
outside_AF,136,68,52.9548187255859,14614.5830078125
outside_AF,103,83,56,16706.583984375
outside_AF,102,83,57.9819259643555,16369.25
outside_AF,121,64,61.1777114868164,16637.666015625
outside_AF,118,58,53,15691.9169921875
outside_AF,121,74,56,15960.9169921875
outside_AF,105,78,56,16264.5
outside_AF,133,65,53.2198791503906,14988.8330078125
outside_AF,118,57,52.5481910705566,15603.3330078125
outside_AF,114,80,55,16062.25
outside_AF,109,76,57.2921676635742,16280.0830078125
outside_AF,131,83,56,16047
outside_AF,113,91,57.1054229736328,17080.666015625
outside_AF,121,76,53,15261.6669921875
outside_AF,117,61,57.0301208496094,15529.4169921875
outside_AF,101,40,68,17685.25
outside_AF,120,90,54.569278717041,15445.0830078125
outside_AF,93,68,45.4578323364258,15051.5830078125
outside_AF,108,66,46,15176.8330078125
outside_AF,123,71,50,15806.5830078125
outside_AF,115,60,48.6445770263672,15130
outside_AF,116,63,53.5512046813965,15262.1669921875
outside_AF,114,68,49.0512046813965,15511.5
outside_AF,111,84,54,16701.583984375
outside_AF,99,79,55.2590370178223,16412.416015625
outside_AF,115,85,54.8042182922363,16115.3330078125
outside_AF,112,63,47.5843391418457,15129.3330078125
outside_AF,126,71,53.4518089294434,15027.4169921875
outside_AF,113,83,53.533130645752,15962.4169921875
outside_AF,124,89,55,15708.5
outside_AF,91,21,47.8584327697754,14240
outside_AF,102,81,55.9969863891602,16621.916015625
outside_AF,102,81,56.9939765930176,16699.333984375
outside_AF,99,65,58.8584327697754,17400.583984375
outside_AF,125,88,54,15747.3330078125
outside_AF,103,85,56,16375.6669921875
outside_AF,132,76,51.8825302124023,15296
outside_AF,121,79,53,15573.6669921875
outside_AF,124,74,56,16255.0830078125
outside_AF,135,80,57,16114.5
outside_AF,92,73,52.1054229736328,17381.333984375
outside_AF,120,80,54.5090370178223,16027.4169921875
outside_AF,130,74,55.5632514953613,16177.0830078125
outside_AF,118,88,55.4969863891602,15269.5
outside_AF,130,82,55.0060234069824,16093.0830078125
outside_AF,125,93,58.7198791503906,16081.9169921875
outside_AF,137,75,54,16235.25
outside_AF,114,74,55.0271072387695,15289.25
outside_AF,106,76,55,16328.9169921875
outside_AF,98,71,59.9246978759766,17454.25
outside_AF,86,41,46,18498.083984375
outside_AF,103,74,54.1536140441895,16460.083984375
outside_AF,129,80,54.1957817077637,16037.9169921875
outside_AF,123,80,52,16449.416015625
outside_AF,114,76,57,16283.6669921875
outside_AF,108,77,54.2861442565918,16279.3330078125
outside_AF,113,76,55.671688079834,16171.9169921875
outside_AF,121,81,52.671688079834,15674.8330078125
outside_AF,94,76,55,16523.833984375
outside_AF,129,68,50,14973.4169921875
outside_AF,112,82,54.8584327697754,16922.166015625
outside_AF,99,72,56,17080.083984375
outside_AF,110,50,60.5150604248047,18413.916015625
outside_AF,80,27,50,15793
outside_AF,131,79,45.5210838317871,15542.5
outside_AF,102,61,41,13907.5
outside_AF,132,75,43.7048187255859,14589.0830078125
outside_AF,134,72,47.2108421325684,14484.5
outside_AF,121,39,55.1445770263672,13675
outside_AF,95,56,48,17277
outside_AF,104,14,51.6174697875977,14061
outside_AF,109,53,50.2379531860352,13882.0830078125
outside_AF,92,67,49,16865.416015625
outside_AF,117,31,47.2198791503906,17095.25
outside_AF,109,53,65,18008.916015625
outside_AF,112,44,52.6114463806152,13931.5830078125
outside_AF,98,17,48.9819259643555,13300.5830078125
outside_AF,108,48,61.8162651062012,17818.083984375
outside_AF,102,65,52.9006042480469,16852.833984375
outside_AF,115,19,54.9969863891602,13140.8330078125
outside_AF,118,31,59.3704833984375,13497.8330078125
outside_AF,119,33,56.4277114868164,13781.75
outside_AF,97,52,41.5210838317871,14642.0830078125
outside_AF,90,47,46,18069.5
outside_AF,106,53,45,15963.75
outside_AF,103,56,41.9728927612305,13859.4169921875
outside_AF,94,77,51.102409362793,16384.916015625
outside_AF,99,70,51.9246978759766,16318.6669921875
outside_AF,89,29,41.5933723449707,14137.9169921875
outside_AF,99,79,46.6927719116211,15360.9169921875
outside_AF,89,45,53,18594.166015625
outside_AF,103,57,39.9969863891602,13847.5
outside_AF,101,36,50.0090370178223,18066.583984375
outside_AF,103,78,47.3463859558105,16414.083984375
outside_AF,99,80,52.4969863891602,16495.666015625
outside_AF,138,68,53,14470.25
outside_AF,138,71,47.4246978759766,14610
outside_AF,94,91,56.8042182922363,17408.916015625
outside_AF,85,69,52,16031.75
outside_AF,111,57,48.7620468139648,14152.3330078125
outside_AF,155,63,53.5963859558105,13202
outside_AF,110,41,39.5512046813965,16393.416015625
outside_AF,103,57,40,13809.4169921875
outside_AF,102,59,40.0150604248047,13812.8330078125
outside_AF,109,63,47.5632514953613,13842.8330078125
outside_AF,136,68,52.9578323364258,14476.1669921875
outside_AF,123,40,59.4849395751953,15132
outside_AF,155,56,52.3162651062012,13807.5
outside_AF,115,81,53.2861442565918,14578.3330078125
outside_AF,126,48,55,15506.5830078125
outside_AF,72,11,49.852409362793,14147.8330078125
outside_AF,119,32,53.5753021240234,14604.5
outside_AF,120,62,52.7861442565918,15013.6669921875
outside_AF,121,61,54.2138557434082,14925.8330078125
outside_AF,121,14,54,16077.5830078125
outside_AF,115,25,53,16027.3330078125
outside_AF,110,28,54.4728927612305,16571.083984375
outside_AF,126,23,53,16160
outside_AF,120,23,52.5933723449707,16026.8330078125
outside_AF,105,34,59.897590637207,16899.416015625
outside_AF,119,87,55,15877.9169921875
outside_AF,121,87,54,15897.6669921875
outside_AF,124,86,54.3343391418457,14662.9169921875
outside_AF,116,83,55.3644561767578,15403.25
outside_AF,114,48,70,16775.666015625
outside_AF,126,76,53.8825302124023,15161
outside_AF,107,75,55,16544.25
outside_AF,116,59,61.2319259643555,16598.166015625
outside_AF,116,57,56.8825302124023,16518.166015625
outside_AF,113,73,52,15590.8330078125
outside_AF,122,79,53.8584327697754,15676.0830078125
outside_AF,111,78,54,16461.75
outside_AF,115,76,53.7861442565918,16418.75
outside_AF,129,75,52.930721282959,15099.4169921875
outside_AF,121,19,51.2921676635742,16157.4169921875
outside_AF,126,46,54,15186.4169921875
outside_AF,121,62,54.7981910705566,15309.9169921875
outside_AF,123,73,56,15201.6669921875
outside_AF,121,17,53.5813255310059,16017.1669921875
outside_AF,108,79,53.6054229736328,15848.25
outside_AF,110,76,52,16488.583984375
outside_AF,102,80,55.0903625488281,16538.666015625
outside_AF,139,76,48.3222885131836,14596.4169921875
outside_AF,128,87,56,16145.75
outside_AF,122,25,52.5451812744141,14884.75
outside_AF,118,40,53.6114463806152,14521.75
outside_AF,120,29,53.4367485046387,14737.3330078125
outside_AF,117,42,53.6054229736328,14492.6669921875
outside_AF,109,5,52.8042182922363,15248.25
outside_AF,94,11,52.25,14326
outside_AF,93,8,53,14549.9169921875
outside_AF,93,8,53.1957817077637,14214.0830078125
outside_AF,104,85,59.5451812744141,15711.3330078125
outside_AF,120,66,61.1777114868164,17483
outside_AF,103,75,53.9066276550293,15482.75
outside_AF,118,88,56,15233.8330078125
outside_AF,117,76,51.1837348937988,15192.9169921875
outside_AF,123,87,53.774097442627,15611.6669921875
outside_AF,119,57,62,16589.916015625
outside_AF,102,81,55,16693.75
outside_AF,105,79,54.1234931945801,16612
outside_AF,134,74,51.8825302124023,14804.9169921875
outside_AF,133,88,55,16222
outside_AF,115,41,57.8463859558105,16443.166015625
outside_AF,118,88,60.2349395751953,16734.666015625
outside_AF,119,88,53.2620468139648,15759.5830078125
outside_AF,115,81,55,15090.4169921875
outside_AF,100,24,59.8674697875977,13289.1669921875
outside_AF,91,47,40,16226.75
outside_AF,85,35,40.3042182922363,14640.5830078125
outside_AF,93,45,47.5632514953613,17810.583984375
outside_AF,95,59,45.352409362793,17700.583984375
outside_AF,77,50,45.7921676635742,17760.916015625
outside_AF,97,62,40,14901.0830078125
outside_AF,82,39,45.7921676635742,18385.916015625
outside_AF,86,57,41,15137.8330078125
outside_AF,82,79,54.9849395751953,16439.75
outside_AF,112,55,48.725902557373,14641.8330078125
outside_AF,83,35,48.8644561767578,18785.333984375
outside_AF,103,58,52.1957817077637,16236.75
outside_AF,131,73,52.0391578674316,15001.9169921875
outside_AF,100,78,51.0662651062012,16165.4169921875
outside_AF,114,45,49.3042182922363,17531.833984375
outside_AF,89,53,41,16030.5830078125
outside_AF,81,42,54,18709.166015625
outside_AF,130,81,53.0391578674316,16005.3330078125
outside_AF,137,82,47.8403625488281,14888.1669921875
outside_AF,103,80,61.225902557373,16563.75
outside_AF,85,33,42.2861442565918,14707.25
outside_AF,99,57,49,16045.4169921875
outside_AF,98,37,50.9367485046387,15029.3330078125
outside_AF,138,80,49.1777114868164,15758.75
outside_AF,84,38,40,14588.4169921875
outside_AF,136,79,48.4849395751953,14761.1669921875
outside_AF,89,57,46.2861442565918,17141.25
outside_AF,138,78,48.725902557373,14649.9169921875
outside_AF,102,75,52.9969863891602,16436
outside_AF,93,67,53,14954.3330078125
outside_AF,100,19,43,14518.6669921875
outside_AF,87,48,41.2981910705566,14717.8330078125
outside_AF,85,32,52,19194
outside_AF,99,60,55.3222885131836,16747.833984375
outside_AF,98,56,52.6686744689941,16666
outside_AF,91,61,49.7319259643555,16506.5
outside_AF,130,45,54.078311920166,13649.4169921875
outside_AF,103,51,49.8644561767578,14532.5830078125
outside_AF,97,13,54.1355438232422,12796.1669921875
outside_AF,105,31,41,15410.1669921875
outside_AF,99,63,46.2801208496094,15698.0830078125
outside_AF,97,64,52.475902557373,16034.5
outside_AF,105,59,42.475902557373,13888.25
outside_AF,105,57,39,14103.1669921875
outside_AF,126,73,44.7530136108398,14193.9169921875
outside_AF,128,71,43.3042182922363,14371.6669921875
outside_AF,134,69,50,14817.25
outside_AF,94,59,46,17522
outside_AF,108,36,47.5632514953613,16646
outside_AF,107,59,52.4849395751953,13819.5830078125
outside_AF,111,55,50.4186744689941,14317.75
outside_AF,105,58,50,13823
outside_AF,125,66,48.9457817077637,15239.25
outside_AF,113,35,45.8042182922363,17911.25
outside_AF,97,50,42.5391578674316,14598.25
outside_AF,86,47,45,18415.75
outside_AF,99,68,47,15965.1669921875
outside_AF,98,46,42,14939.8330078125
outside_AF,106,57,47.9337348937988,14136.0830078125
outside_AF,76,36,49,18193
outside_AF,78,35,50.2349395751953,17925
