species,temp_diurnal_range,precip_seasonality,soil_pH,solar_radiation
secundiflora,93,61,41.3554229736328,15607.25
secundiflora,93,57,46.4608421325684,15412.8330078125
secundiflora,89,70,49.5,15048.0830078125
secundiflora,89,69,NA,15359.5830078125
secundiflora,91,73,NA,16180.25
secundiflora,90,53,40,16049.8330078125
secundiflora,93,66,NA,15002.1669921875
secundiflora,87,71,50.5,15048.0830078125
secundiflora,91,67,NA,15673
serialis,97,64,44,14946.4169921875
serialis,67,65,53,18946.166015625
serialis,89,55,64.6325302124023,17710.083984375
serialis,59,58,53.8222885131836,18432.25
serialis,91,61,65.1234970092773,18615.833984375
serialis,83,64,64,17934.666015625
serialis,65,60,55.5361442565918,19114.583984375
serialis,79,65,59.6355438232422,18605.833984375
serialis,84,60,61.2078323364258,19109.333984375
serialis,84,53,63.4487953186035,17531
serialis,92,77,50,16599
serialis,94,57,46.4969863891602,17432.166015625
serialis,96,55,61.3554229736328,18231.583984375
serialis,98,61,59.7379531860352,17669.916015625
serialis,93,61,41.3554229736328,15607.25
serialis,97,42,50.1415672302246,15668.3330078125
serialis,77,84,51.2680740356445,16756.166015625
serialis,77,84,50.274097442627,16348.1669921875
serialis,81,62,57,19041.916015625
serialis,93,47,46.5030136108398,17770.5
serialis,99,70,52,16500.833984375
serialis,92,76,53.2981910705566,16985.833984375
serialis,91,85,55,17115.166015625
serialis,107,57,48.4367485046387,13981.25
serialis,114,53,52.3222885131836,15002.4169921875
serialis,74,65,61.8734931945801,18424.416015625
serialis,85,41,42.1957817077637,19061.166015625
serialis,97,58,58.2198791503906,17829.833984375
serialis,66,64,54.7138557434082,18864.5
serialis,69,65,54.7078323364258,18849.166015625
serialis,89,67,64.5903625488281,18902.25
serialis,82,65,61.8493957519531,18861.25
serialis,80,64,61.147590637207,18417.416015625
serialis,113,38,44,17262.75
serialis,98,67,48.4277114868164,16243.5
serialis,96,65,NA,15069.5
serialis,86,44,44.75,17069.166015625
serialis,101,50,45.7319259643555,16042.8330078125
serialis,88,61,62.0813255310059,19093.333984375
serialis,67,62,55,18953.75
serialis,73,65,55.5,19262.25
serialis,112,59,41,13710.5
serialis,99,41,43.0090370178223,13674.9169921875
serialis,83,36,45.8885536193848,18433.5
serialis,98,16,44.4487953186035,12741.8330078125
serialis,63,61,59,17892.75
serialis,103,68,48.9698791503906,16590.75
serialis,99,69,55.2228927612305,17141.25
serialis,86,47,46.3222885131836,18311.916015625
serialis,80,61,54,18752.666015625
serialis,95,56,64.9578323364258,18908.416015625
serialis,102,69,49,17217.416015625
serialis,96,38,51.828311920166,17676.083984375
serialis,103,78,53.0813255310059,17276.666015625
serialis,102,50,58.1265068054199,17936.833984375
serialis,97,57,63.9819259643555,19118.666015625
serialis,88,31,40,14259.3330078125
serialis,87,71,50.2560234069824,15296.9169921875
serialis,98,61,56.9457817077637,18576.166015625
setosociliata,106,64,51.2620468139648,14687
setosociliata,109,54,48.8704833984375,15050.75
setosociliata,115,59,49.5421676635742,14862.5830078125
setosociliata,103,58,54,14091
setosociliata,111,62,51.5,14433.1669921875
setosociliata,124,73,50.147590637207,14202.75
setosociliata,98,42,51.7198791503906,14140.1669921875
setosociliata,97,59,50.2951812744141,14042.9169921875
setosociliata,126,75,51.8463859558105,14546.1669921875
setosociliata,101,52,59.0753021240234,14887.25
setosociliata,98,51,56.5843391418457,14979.5830078125
setosociliata,98,62,49,14986.5
setosociliata,108,73,50.0391578674316,14424
shepherdii,126,68,51.8584327697754,14235.75
shepherdii,120,68,49.3795166015625,14709
shepherdii,126,75,50.8463859558105,14530.4169921875
shepherdii,124,67,50,14504.0830078125
shepherdii,118,72,52,14459.75
shepherdii,120,73,51.6686744689941,14559.5830078125
shepherdii,126,74,50.4427719116211,14714.8330078125
shepherdii,112,78,52.1415672302246,14705.8330078125
shepherdii,124,64,51.1415672302246,14839.1669921875
shepherdii,72,19,61.783130645752,16790.75
shepherdii,125,74,51,14454.6669921875
shepherdii,115,84,52.4638557434082,14815.8330078125
shepherdii,123,74,50,14678.8330078125
shepherdii,118,68,49.2138557434082,14657.75
shepherdii,115,78,52.8493957519531,14574.3330078125
shepherdii,102,65,51.7530136108398,13988.25
shepherdii,112,69,50.3674697875977,14388.25
stenostachya,111,55,47.7319259643555,14558.3330078125
stenostachya,75,62,NA,19417.416015625
stenostachya,121,78,51.9909629821777,14652.1669921875
stenostachya,113,81,53,14968.3330078125
stenostachya,115,85,55.5993957519531,15164.4169921875
stenostachya,121,68,52,15674.4169921875
stenostachya,113,83,52,15975.1669921875
stenostachya,115,80,52,15807.8330078125
stenostachya,77,17,58.3042182922363,16303.25
stenostachya,121,76,55,15999.1669921875
stenostachya,134,85,52.7319259643555,15610.5830078125
stenostachya,124,64,53,15486
stenostachya,124,80,53.0180740356445,16155.5
stenostachya,118,83,57.1987953186035,16082.5830078125
stenostachya,113,87,56,15294.9169921875
stenostachya,107,87,56,15283.1669921875
stenostachya,118,88,54,15554.5830078125
stenostachya,115,77,50.966869354248,14687.4169921875
stenostachya,76,44,49.1656608581543,15286.25
stenostachya,128,57,54.8162651062012,15078.75
stenostachya,109,71,68.9879531860352,18091.583984375
stenostachya,108,41,40.1144561767578,16642.666015625
stenostachya,127,86,53.1114463806152,16865.916015625
stenostachya,128,67,62,14798.3330078125
stenostachya,111,38,49.5933723449707,16499.833984375
stenostachya,83,65,63.3403625488281,18954.416015625
stenostachya,124,93,58,16107.5
stenostachya,110,70,54.1114463806152,14975.25
stenostachya,108,38,65.4006042480469,17326.583984375
stenostachya,122,79,54.5210838317871,17715.666015625
stenostachya,95,53,52,15100.1669921875
stenostachya,124,79,54.8102416992188,17528.333984375
stenostachya,107,78,53.5903625488281,16551.833984375
stenostachya,98,58,52.1114463806152,14680.1669921875
stenostachya,79,33,54,14763.8330078125
stenostachya,113,23,53.5150604248047,13952.0830078125
stenostachya,128,71,56.852409362793,15465.6669921875
stenostachya,110,66,51.2198791503906,14376.5
stenostachya,115,27,52.7409629821777,16273.75
stenostachya,100,82,49.5933723449707,16416.083984375
stenostachya,100,69,47,16036.9169921875
stenostachya,97,65,57.2710838317871,16525.083984375
stenostachya,99,70,52.9186744689941,16347.3330078125
stenostachya,106,84,54.1867485046387,17160.833984375
stenostachya,90,23,60.3403625488281,16025.25
stenostachya,119,58,55,15669
stenostachya,106,52,51,14905.9169921875
stenostachya,120,89,54.7319259643555,15750.8330078125
stenostachya,143,73,47.0180740356445,14719.5830078125
stenostachya,110,77,54.8403625488281,16532.083984375
stenostachya,111,70,54,15096.75
stenostachya,149,59,53.2439765930176,15006.0830078125
stenostachya,140,53,51.8945770263672,14735.75
stenostachya,120,57,55.069278717041,16032.3330078125
stenostachya,121,59,55,15884.5
stenostachya,108,69,53.9126510620117,15189.5
stenostachya,133,88,54,16020.25
stenostachya,122,85,54.3222885131836,16126.5
stenostachya,120,64,53.8102416992188,15073
stenostachya,117,65,53,14959.5
stenostachya,120,79,52.9728927612305,14844.8330078125
stenostachya,133,77,51.8644561767578,15205.8330078125
stenostachya,118,34,56.8222885131836,16357.3330078125
stenostachya,129,87,55.5512046813965,16203.0830078125
stenostachya,121,58,55.0421676635742,15374.75
stenostachya,132,74,53.6777114868164,16330.0830078125
stenostachya,130,74,54,16330.3330078125
stenostachya,97,74,51.9969863891602,17508.25
stenostachya,92,65,62.171688079834,18877.333984375
stenostachya,84,60,61.2078323364258,19109.333984375
stenostachya,86,65,63,18401.416015625
stenostachya,66,64,54.7078323364258,18357.833984375
stenostachya,91,61,65.1234970092773,18615.833984375
stenostachya,117,72,46,16641.666015625
stenostachya,126,86,54.2981910705566,15884.4169921875
stenostachya,116,70,52.1415672302246,14871.1669921875
stenostachya,114,42,54.6174697875977,14447
stenostachya,89,34,51.0451812744141,17630.916015625
stenostachya,93,45,46.8765068054199,16872.583984375
stenostachya,127,72,55,15358
stenostachya,128,61,53,15205.75
stenostachya,105,34,64.5753021240234,17293.916015625
stenostachya,106,35,65.5692749023438,17188.083984375
stenostachya,109,41,40.102409362793,16491.916015625
stenostachya,119,83,48.1746978759766,15787
stenostachya,123,46,54.0572280883789,15699.5830078125
stenostachya,144,70,48,14732.6669921875
stenostachya,127,62,54.8463859558105,15048.8330078125
stenostachya,121,76,52.8644561767578,15144.75
stenostachya,99,67,48,16012.8330078125
stenostachya,106,69,43.7620468139648,16834.75
stenostachya,106,55,47.0150604248047,16272.25
stenostachya,130,51,55.4367485046387,15374.3330078125
stenostachya,99,70,51.0933723449707,16501.25
stenostachya,99,69,52,16522.333984375
stenostachya,104,53,55,17395.166015625
stenostachya,97,65,NA,18535.083984375
stenostachya,121,89,56.4548187255859,16114.5830078125
stenostachya,124,90,55,15772.5830078125
stenostachya,120,43,54,14147.0830078125
stenostachya,119,64,54,14913.25
stenostachya,101,72,51.0632514953613,16898.833984375
stenostachya,106,52,51,15103.4169921875
stenostachya,143,82,55.9698791503906,17718.416015625
stenostachya,114,79,53,15647.25
stenostachya,122,66,54,15224.1669921875
stenostachya,83,47,41,14421.6669921875
stenostachya,120,72,52.1114463806152,15521
stenostachya,100,64,51.7319259643555,14009.4169921875
stenostachya,129,79,48.2379531860352,15801.6669921875
stenostachya,142,72,47,14713.4169921875
stenostachya,77,17,60,16269.4169921875
stenostachya,125,78,50.4367485046387,16706.75
stenostachya,106,84,55,16405.583984375
stenostachya,117,87,57.2379531860352,15390.8330078125
stenostachya,121,76,51.1777114868164,16206.1669921875
stenostachya,111,41,40,16161.75
stenostachya,104,74,55.8403625488281,16413.5
stenostachya,117,81,52.0150604248047,17460.333984375
stenostachya,110,79,54,15587.6669921875
stenostachya,111,79,53.1837348937988,15651.8330078125
stenostachya,137,74,51.9186744689941,14919.6669921875
stenostachya,101,82,57,16252
stenostachya,138,82,48,14741.8330078125
stenostachya,141,76,47.7801208496094,14869.8330078125
stenostachya,113,81,52.647590637207,15774.25
stenostachya,103,56,40,13804
stenostachya,119,71,52,15308.0830078125
stenostachya,66,22,57.0451812744141,16663.416015625
stenostachya,111,70,53.2349395751953,15315
stenostachya,120,71,53.147590637207,15038.3330078125
stenostachya,131,80,49.4156608581543,15698.4169921875
stenostachya,101,81,56,16697.833984375
stenostachya,122,83,57.9608421325684,16899.583984375
stenostachya,131,80,55.4066276550293,17002
stenostachya,128,86,54,15941.6669921875
stenostachya,120,72,53,15242.8330078125
stenostachya,128,74,44,14340.25
stenostachya,78,65,58.2710838317871,18251.166015625
stenostachya,122,78,53,15354.5
stenostachya,118,69,53.171688079834,15194.5
stenostachya,112,92,56.0993957519531,16989.916015625
stenostachya,120,67,59.1596374511719,16681.25
stenostachya,70,46,62.6957817077637,19204.083984375
stenostachya,131,67,48,14299.3330078125
stenostachya,105,84,55,16232.25
stenostachya,120,76,54.3704833984375,15983.5830078125
stenostachya,123,77,53.7138557434082,15787.5830078125
stenostachya,138,70,46,14551.1669921875
stenostachya,66,45,54.0993957519531,17284.666015625
stenostachya,119,71,53,15751.4169921875
stenostachya,119,71,53,15839.75
stenostachya,135,68,51.966869354248,14743.5
stenostachya,135,58,55.3915672302246,15013.3330078125
stenostachya,128,77,55.1174697875977,15396.6669921875
stenostachya,103,80,63.1566276550293,20299.083984375
stenostachya,108,58,53.4277114868164,14741
stenostachya,134,80,54,15829.6669921875
stenostachya,129,75,50.3102416992188,15429
stenostachya,119,63,61,16903.166015625
stenostachya,127,64,56.9969863891602,15329
stenostachya,120,37,52.7650604248047,14714.25
stenostachya,124,65,53,15514.75
stenostachya,122,89,55.2801208496094,15843.1669921875
stenostachya,102,81,55,16645.916015625
stenostachya,115,64,56.1234931945801,15097.6669921875
stenostachya,141,79,55,16171.75
stenostachya,74,26,57.180721282959,16011
stenostachya,118,40,53.6114463806152,14521.75
stenostachya,102,81,53.9487953186035,16612.083984375
stenostachya,120,52,57,16127.9169921875
stenostachya,125,73,53.2138557434082,15414.3330078125
stenostachya,135,90,55,16356.5
stenostachya,118,45,55.2620468139648,16083.25
stenostachya,111,44,53.7319259643555,16650.333984375
stenostachya,108,53,49,14163
stenostachya,126,78,55.033130645752,15790.6669921875
stenostachya,119,77,53,15781.6669921875
stenostachya,121,81,53.6295166015625,15889.75
stenostachya,127,80,55,15847.1669921875
stenostachya,88,51,49.5481910705566,17135
stenostachya,96,56,47.2078323364258,17242.5
stenostachya,104,78,56,16447.25
stenostachya,123,62,54.8373489379883,15574.75
stenostachya,112,61,53,14448.0830078125
stenostachya,99,57,53.3042182922363,13949.9169921875
stenostachya,96,57,54.6445770263672,13914.5830078125
stenostachya,99,57,54.3795166015625,14053.5830078125
stenostachya,103,62,51,14253.5
stenostachya,90,87,55.4126510620117,16816.583984375
stenostachya,104,77,48.9728927612305,16052.5
stenostachya,100,81,52,16257.4169921875
stenostachya,100,82,50.5843391418457,16169
stenostachya,112,46,43,16243.8330078125
stenostachya,135,81,52.0512046813965,15791.8330078125
stenostachya,132,80,54,15924.9169921875
stenostachya,137,80,54,15870.5830078125
stenostachya,95,77,55,16379.3330078125
stenostachya,98,76,55.8042182922363,16364.0830078125
stenostachya,116,79,53.5602416992188,16462.75
stenostachya,138,80,49,15704.9169921875
stenostachya,121,75,54.3825302124023,15971.5
stenostachya,120,73,55,15935.5830078125
stenostachya,92,83,54.0120468139648,16598.666015625
stenostachya,92,79,49.9939765930176,16587.833984375
stenostachya,103,56,40,13881.8330078125
stenostachya,121,58,54.9006042480469,15392.9169921875
stenostachya,121,62,54.7981910705566,15309.9169921875
stenostachya,64,24,53.8704833984375,17159.083984375
stenostachya,112,78,54,16498.166015625
stenostachya,136,68,51,14718.8330078125
stenostachya,130,70,50.4066276550293,14590.25
stenostachya,135,69,49,14669.5830078125
stenostachya,92,32,54.0993957519531,17680.666015625
stenostachya,103,78,52.8855438232422,16972.333984375
stenostachya,102,81,55,16693.75
stenostachya,121,72,53,15123.3330078125
stenostachya,125,78,51.9849395751953,14579.25
stenostachya,120,71,53.9246978759766,15094.4169921875
stenostachya,118,84,54,15765.5
stenostachya,98,53,54,15231.25
stenostachya,124,70,55,15354.8330078125
stenostachya,106,69,53.0813255310059,15233.1669921875
stenostachya,130,88,55.6234931945801,17504.75
stenostachya,111,55,53.0060234069824,14534.5830078125
stenostachya,104,55,55.8644561767578,18225.583984375
stenostachya,121,78,50.7891578674316,16314.9169921875
stenostachya,99,38,55,17518.5
stenostachya,131,68,47.5632514953613,14351.25
stenostachya,121,73,54,15404.1669921875
stenostachya,119,87,54,15410
stenostachya,89,70,NA,15171.8330078125
stenostachya,93,68,45.4578323364258,15051.5830078125
stenostachya,66,64,54.7138557434082,18864.5
stenostachya,69,64,54.7078323364258,18569.083984375
stenostachya,154,93,67.2771072387695,16925.833984375
stenostachya,104,78,53.8222885131836,15617.1669921875
stenostachya,108,57,54.1234931945801,15089.25
stenostachya,124,76,55.3704833984375,15895.5830078125
stenostachya,104,83,55.225902557373,16302
stenostachya,103,82,56,16289.8330078125
stenostachya,122,79,51.078311920166,14801.1669921875
stenostachya,74,13,54.6566276550293,16719.083984375
stenostachya,110,59,43,16221.0830078125
stenostachya,108,75,53.8162651062012,16492.583984375
stenostachya,127,76,52,14959.3330078125
stenostachya,110,56,48,14322.4169921875
stenostachya,126,78,51.9789161682129,14731
stenostachya,99,61,55,16613.666015625
stenostachya,114,85,53.5873489379883,15000.1669921875
stenostachya,127,92,60,15866.5830078125
stenostachya,121,72,54.9096374511719,15382.5
stenostachya,123,62,54,15485.1669921875
stenostachya,117,81,59.0060234069824,17039.75
stenostachya,121,79,54.6656608581543,15834.9169921875
stenostachya,105,78,55.2108421325684,16608.666015625
stenostachya,125,78,50,14711.3330078125
stenostachya,63,13,54.0512046813965,16792.583984375
stenostachya,100,72,48.3704833984375,16161.4169921875
stenostachya,124,77,51.102409362793,16240.75
stenostachya,123,84,57.1084327697754,17007.5
stenostachya,119,86,54,15868.5830078125
stenostachya,115,83,53,14707.6669921875
stenostachya,107,61,NA,17514.083984375
stenostachya,116,74,48.9066276550293,16752.166015625
stenostachya,105,68,66,17783.25
stenostachya,131,83,53,16558.416015625
stenostachya,103,86,60.9457817077637,17560.583984375
stenostachya,117,79,53.9728927612305,17332.5
stenostachya,103,73,47.5271072387695,16151.75
stenostachya,144,58,51.5,14734.5
stenostachya,122,62,54,15534.9169921875
stenostachya,107,52,53.1144561767578,14717.4169921875
stenostachya,74,28,56.7379531860352,16809.416015625
stenostachya,85,65,45,16673.416015625
stenostachya,119,85,53.5271072387695,15308.3330078125
stenostachya,122,84,55.7530136108398,15926.75
stenostachya,138,71,47.4066276550293,14552.3330078125
stenostachya,142,72,47,14635.5
stenostachya,137,71,46.4006042480469,14507.5830078125
stenostachya,104,80,56.7379531860352,16525.833984375
stenostachya,108,78,54,16549.25
stenostachya,116,79,51.8042182922363,16475.166015625
stenostachya,97,75,55,16347.25
stenostachya,91,62,64.9126510620117,17909.833984375
stenostachya,105,56,53,15772.5
stenostachya,105,57,52.430721282959,15707.9169921875
stenostachya,104,89,59.0451812744141,17621.25
stenostachya,120,81,50.828311920166,14700.5
stenostachya,128,56,54,15062.4169921875
stenostachya,109,66,49.1897583007812,14262.3330078125
stenostachya,118,74,55,15214
stenostachya,115,70,49.7981910705566,14390.75
stenostachya,120,73,55,15124.4169921875
stenostachya,125,79,53,16980.583984375
stenostachya,141,72,47.5271072387695,14701.5
stenostachya,122,47,55.0391578674316,15714.4169921875
stenostachya,117,74,54,15520.75
stenostachya,107,83,56.8825302124023,16735.083984375
stenostachya,109,66,48.2018089294434,15457.1669921875
stenostachya,90,66,45,15919.25
stenostachya,100,61,45,15867.5830078125
stenostachya,147,84,56,17692
